username,urls,post_dates,display_picture_relative_url,captions,n_likes,n_comments,n_hashtags,n_characters,n_words,n_emojis,n_mentions,is_video
justinbieber,https://www.instagram.com/p/Bhij_ayjcPp,1523685655,./imgs/Bhij_ayjcPp.png,Fav @gretavanfleet,3070854,25162,0,18,2,0,0,False
justinbieber,https://www.instagram.com/p/uPtejeAvqm,1413531429,./imgs/uPtejeAvqm.png,nan,809670,28559,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/Yx06fGgvqF,1367431538,./imgs/Yx06fGgvqF.png,Turkey what's good,990531,76787,0,18,3,0,0,False
justinbieber,https://www.instagram.com/p/BIVb2tbh2dw,1469558091,./imgs/BIVb2tbh2dw.png,Thank you. Stream #coldwater on @Spotify now,1182679,20023,1,44,7,0,0,False
justinbieber,https://www.instagram.com/p/buK33_Avhu,1373751284,./imgs/buK33_Avhu.png,I want all of you,881757,41203,0,17,5,0,0,False
justinbieber,https://www.instagram.com/p/CZuIQuRLqx_,1644332855,./imgs/CZuIQuRLqx_.png,The justice tour is right around the corner,1658154,11568,0,43,8,0,0,False
justinbieber,https://www.instagram.com/p/CL86HdOHYAf,1614763984,./imgs/CL86HdOHYAf.png,Birthday gift love em.,2088635,10208,0,22,4,0,0,False
justinbieber,https://www.instagram.com/p/l0V8-Dgvvy,1395433256,./imgs/l0V8-Dgvvy.png,Congrats @khalil and @lilza,680182,7598,0,27,4,0,0,False
justinbieber,https://www.instagram.com/p/COdOU5xnqZW,1620143289,./imgs/COdOU5xnqZW.png,"@21savage @djkhaled they say time is money but money can’t make no Time

📷: @rorykramer",1347972,4351,0,87,15,1,0,False
justinbieber,https://www.instagram.com/p/B97Gz8KHblr,1584638922,./imgs/B97Gz8KHblr.png,#seasons is on @youtube . Hope this journey helps,599366,4764,1,49,9,0,0,True
justinbieber,https://www.instagram.com/p/Q-hMJ7gviG,1350677535,./imgs/Q-hMJ7gviG.png,Who do we got to the right of me,420847,14069,0,32,9,0,0,False
justinbieber,https://www.instagram.com/p/CUtJvTzDTDV,1633562688,./imgs/CUtJvTzDTDV.png,nan,1687640,23641,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/CDR7qPGHvin,1596142083,./imgs/CDR7qPGHvin.png,nan,732794,1772,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/75FmeGgvmv,1442837096,./imgs/75FmeGgvmv.png,Haha Diplo getting his stretch on.. Lol idk why this is so funny.. Diplo u know u don't ball,777126,5922,0,92,19,0,0,False
justinbieber,https://www.instagram.com/p/P4n-MIgvql,1348332281,./imgs/P4n-MIgvql.png,nan,409974,8062,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CSKKZqxl73A,1628093631,./imgs/CSKKZqxl73A.png,nan,853707,10829,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/nFDi5NAvno,1398141514,./imgs/nFDi5NAvno.png,nan,698471,8995,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/Rd4znZgvro,1351730110,./imgs/Rd4znZgvro.png,Bought myself a gift today,326897,6065,0,26,5,0,0,False
justinbieber,https://www.instagram.com/p/CO81Oa8HL6z,1621203871,./imgs/CO81Oa8HL6z.png,@meanwaltergene,1185305,6721,0,15,1,0,0,False
justinbieber,https://www.instagram.com/p/-PTGaRgvqX,1447877338,./imgs/-PTGaRgvqX.png,Thank you Parris for the sick dance vids,1219820,8707,0,40,8,0,0,False
justinbieber,https://www.instagram.com/p/_VtjL9AvrE,1450240015,./imgs/_VtjL9AvrE.png,"Smiles are contagious, don't be afraid to smile they don't want you to be happy",1687781,26377,0,79,15,0,0,False
justinbieber,https://www.instagram.com/p/B8MqfD0H2t1,1580932921,./imgs/B8MqfD0H2t1.png,And the announcement... my new single #intentions feat @quavohuncho out with our new video this Friday February 7th,487949,3379,1,115,18,0,0,False
justinbieber,https://www.instagram.com/p/5xGrwYgvpA,1438274260,./imgs/5xGrwYgvpA.png,What Do You Mean? @rubyrose #29Days,1007647,16629,1,35,6,0,0,False
justinbieber,https://www.instagram.com/p/BGSldbwgvmf,1465167496,./imgs/BGSldbwgvmf.png,We got ourselves a fiaash,829937,12544,0,25,5,0,0,True
justinbieber,https://www.instagram.com/p/Sgxl0AAvlH,1353974469,./imgs/Sgxl0AAvlH.png,Wow.. This is cray.,347017,21177,0,19,4,0,0,False
justinbieber,https://www.instagram.com/p/B7mgZp4n9RT,1579652566,./imgs/B7mgZp4n9RT.png,Justin ZUKIE @zukie_art,787584,3408,0,23,3,0,0,False
justinbieber,https://www.instagram.com/p/SjQQNKgvqy,1354057653,./imgs/SjQQNKgvqy.png,@yeshuathegudwin the man,277334,3279,0,24,3,0,0,False
justinbieber,https://www.instagram.com/p/BBTbC7Xgvhw,1454458172,./imgs/BBTbC7Xgvhw.png,nan,1477758,15997,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BFD3hs6Avl_,1462526168,./imgs/BFD3hs6Avl_.png,nan,1761859,44611,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CCDVFzLnYgx,1593504686,./imgs/CCDVFzLnYgx.png,nan,412890,4232,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/B7KF43CnBBe,1578699158,./imgs/B7KF43CnBBe.png,Follow my sisters! Allie and jazzy on tik tok,1033108,5554,0,45,9,0,0,True
justinbieber,https://www.instagram.com/p/BBrepQdAvvX,1455265365,./imgs/BBrepQdAvvX.png,nan,1372251,36403,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/iPtCR5gvr7,1387761393,./imgs/iPtCR5gvr7.png,#believemovie #bieberchristmas #christmasday,602529,7306,3,44,3,0,0,False
justinbieber,https://www.instagram.com/p/BGCgtwlgvjk,1464628138,./imgs/BGCgtwlgvjk.png,Right,1398744,16850,0,5,1,0,0,False
justinbieber,https://www.instagram.com/p/CDKkA8XH8So,1595894806,./imgs/CDKkA8XH8So.png,nan,417581,2270,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CNnXALknSfj,1618335899,./imgs/CNnXALknSfj.png,@gq @ryanmcginleystudios @karlawelchstylist @brittsully,1137167,4835,0,55,4,0,0,False
justinbieber,https://www.instagram.com/p/Jys7Q,1312915517,./imgs/Jys7Q.png,Eye of the tiger babyyyyyyyyyyyyyy,146946,2851,0,34,5,0,0,False
justinbieber,https://www.instagram.com/p/B_oOrioHK_9,1588300319,./imgs/B_oOrioHK_9.png,10 am pst tomorrow,791834,5530,0,18,4,0,0,False
justinbieber,https://www.instagram.com/p/CKhIA4BHh61,1611684460,./imgs/CKhIA4BHh61.png,"Tryna find that deeeeeep pocket... so fun using our potential and watching it blossom. So grateful for the gifts god has given me, my hope is to grow into all that God has for me in all areas of my life. First and foremost my relationship with my incredible wife. What a blessing to have the opportunity to grow. God uses our potential to unlock our purpose! Go out there today and maximize your potential and watch fulfillment in your heart start to grow.!",708517,6137,0,457,84,0,0,True
justinbieber,https://www.instagram.com/p/BVF4ZynDDv8,1496953475,./imgs/BVF4ZynDDv8.png,#2U tomorrow @marthahunt,1395655,14931,1,24,3,0,0,True
justinbieber,https://www.instagram.com/p/9ZB2F1gvvx,1446056352,./imgs/9ZB2F1gvvx.png,Track 4 #purposealbum,688101,3857,1,21,3,0,0,False
justinbieber,https://www.instagram.com/p/BG5QW5mAvqi,1466465055,./imgs/BG5QW5mAvqi.png,nan,1095919,22769,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/ocN39bgvj2,1401066165,./imgs/ocN39bgvj2.png,God's creation,817516,9888,0,14,2,0,0,False
justinbieber,https://www.instagram.com/p/BAKq6R1AvvH,1452017016,./imgs/BAKq6R1AvvH.png,Best environment to write music other than right after a heartbreak,1656844,18590,0,67,11,0,0,False
justinbieber,https://www.instagram.com/p/4gYrXhgvvN,1435565785,./imgs/4gYrXhgvvN.png,Smiles,1003340,8366,0,6,1,0,0,False
justinbieber,https://www.instagram.com/p/bSFGE5Avnz,1372808731,./imgs/bSFGE5Avnz.png,"Oh no Patricks back ""you going to jail now"" hahaa",560910,9798,0,49,10,0,0,False
justinbieber,https://www.instagram.com/p/Qfq5sbgvrT,1349642440,./imgs/Qfq5sbgvrT.png,Real,386687,7600,0,4,1,0,0,False
justinbieber,https://www.instagram.com/p/BV1uBR4DDzm,1498558644,./imgs/BV1uBR4DDzm.png,Can't believe photos like this can be shot on iPhone,2069111,19350,0,52,10,0,0,False
justinbieber,https://www.instagram.com/p/BFp9AKZgvp4,1463804107,./imgs/BFp9AKZgvp4.png,Me and bae,1396264,15013,0,10,3,0,1,False
justinbieber,https://www.instagram.com/p/CLhhYQ8HhWt,1613845045,./imgs/CLhhYQ8HhWt.png,Last night was the best night of my life with my favorite people on the planet. Thank you for enabling me to live out my dreams. Everyone who has supported me and does support me thank you i love you.,1674260,8954,0,200,40,0,0,False
justinbieber,https://www.instagram.com/p/CCmpC0NHbbT,1594689483,./imgs/CCmpC0NHbbT.png,Miss u fam,4163536,13690,0,10,3,0,0,False
justinbieber,https://www.instagram.com/p/BRcVgBHDBuS,1489116993,./imgs/BRcVgBHDBuS.png,Let's hug each other more,2092350,17712,0,25,5,0,0,False
justinbieber,https://www.instagram.com/p/2NCK3MgvpF,1430621483,./imgs/2NCK3MgvpF.png,Let's go champ @floydmayweather,1748086,65493,0,31,4,0,1,False
justinbieber,https://www.instagram.com/p/CEnnL9qnIm3,1599017031,./imgs/CEnnL9qnIm3.png,nan,2144537,5172,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CLZ90lSH6VM,1613591521,./imgs/CLZ90lSH6VM.png,@drewhouse is a community. A place where you belong. :),481747,1549,0,55,10,0,0,False
justinbieber,https://www.instagram.com/p/fPk4TsAvpv,1381314666,./imgs/fPk4TsAvpv.png,Me and my trainer,1075048,40893,0,17,4,0,0,False
justinbieber,https://www.instagram.com/p/xAyO93Avlw,1419473057,./imgs/xAyO93Avlw.png,Merry Christmas,930432,19995,0,15,2,0,0,False
justinbieber,https://www.instagram.com/p/BWmBGLAjjdO,1500179258,./imgs/BWmBGLAjjdO.png,He was like no way,1920994,23647,0,18,5,0,0,True
justinbieber,https://www.instagram.com/p/xh-AeWgvis,1420586526,./imgs/xh-AeWgvis.png,@mertalas #calvinklein #2015 #mycalvins,1303645,34529,3,39,4,0,0,False
justinbieber,https://www.instagram.com/p/CRjon1eHn_d,1626800853,./imgs/CRjon1eHn_d.png,You are the apple of Gods eye! He adores you. He wants the best for you. He is with you. He never left you and he never will .,843654,7646,0,126,29,0,0,False
justinbieber,https://www.instagram.com/p/CTPhK_8BOb7,1630420850,./imgs/CTPhK_8BOb7.png,🎥: @joetermini,1015991,8610,0,14,2,1,0,True
justinbieber,https://www.instagram.com/p/B_xg0exH44X,1588611881,./imgs/B_xg0exH44X.png,4 days until #stuckwithu @arianagrande,482101,2618,1,38,5,0,0,True
justinbieber,https://www.instagram.com/p/BE-E556Avkv,1462331855,./imgs/BE-E556Avkv.png,12 mercer,1049321,13163,0,9,2,0,0,False
justinbieber,https://www.instagram.com/p/BUKrcyoDXz6,1494966972,./imgs/BUKrcyoDXz6.png,nan,2338182,112289,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/VHgey,1321860311,./imgs/VHgey.png,nan,123081,1667,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BCmLatEAvgg,1457234996,./imgs/BCmLatEAvgg.png,nan,1225258,12583,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/VgLoxMgvk4,1360397021,./imgs/VgLoxMgvk4.png,Night,771305,19850,0,5,1,0,0,False
justinbieber,https://www.instagram.com/p/mltkl7gvgG,1397089807,./imgs/mltkl7gvgG.png,It was about that time ♛,1271909,38784,0,24,6,0,0,False
justinbieber,https://www.instagram.com/p/hsl_hnAvjX,1386583296,./imgs/hsl_hnAvjX.png,Back in the studio with @poobear,637709,6156,0,32,6,0,0,False
justinbieber,https://www.instagram.com/p/3s-Nm9gvog,1433840634,./imgs/3s-Nm9gvog.png,nan,1154299,16969,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CWlu0tsPE2s,1637608631,./imgs/CWlu0tsPE2s.png,"To my beloved birthday squish. My heart belongs to you. My eyes belong to you, my lips belong to you. I am yours. I am so blessed to be yours. You are my forever. Life has never made more sense until you became my wife. I will never stop loving you, I will never stop holding you, and I will never stop protecting you. You my queen are more than enough for me and I will spend everyday making you feel like the queen that you are. As your grandma would say in her Portuguese accent “happy bursday baby” love you until the end of time and then after that. :)",8962085,51013,0,557,111,0,0,False
justinbieber,https://www.instagram.com/p/9jKDKnAvrx,1446396198,./imgs/9jKDKnAvrx.png,Today. #IllShowYou #PURPOSE preorder for the song.,1071844,48655,2,50,7,0,0,True
justinbieber,https://www.instagram.com/p/CNdUS7anpbA,1617998935,./imgs/CNdUS7anpbA.png,"If its not you its not anyone 

📷: @rorykramer",1050728,9479,0,46,9,1,1,False
justinbieber,https://www.instagram.com/p/p-m2KTAvma,1404367592,./imgs/p-m2KTAvma.png,#beliebersunite,943391,16830,1,15,1,0,0,False
justinbieber,https://www.instagram.com/p/BY-F9eNjhME,1505282082,./imgs/BY-F9eNjhME.png,nan,2233387,41156,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CGaXzKBnOP_,1602867723,./imgs/CGaXzKBnOP_.png,Jacob thank you for being such a huge part of this story! You brought the story to life and there couldn’t be anyone cooler to do it!! Thanks bro,3739707,18697,0,145,29,0,1,False
justinbieber,https://www.instagram.com/p/wAEbx1gvge,1417301561,./imgs/wAEbx1gvge.png,nan,756377,18261,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/990FKuAvg0,1447290649,./imgs/990FKuAvg0.png,I heard u. 3rd Staples added for Fri and Chicago & Houston next week. On sale 10am local tomorrow :) #PURPOSE http://smarturl.it/EveningWithJB,549399,11494,1,142,22,0,0,False
justinbieber,https://www.instagram.com/p/CRU6Gr5nErg,1626306702,./imgs/CRU6Gr5nErg.png,📷: @evanpaterakis,1540589,3074,0,17,2,1,0,False
justinbieber,https://www.instagram.com/p/CFAYqVPnQZb,1599848276,./imgs/CFAYqVPnQZb.png,My lil niece is my new obsession,3451313,10563,0,32,7,0,0,False
justinbieber,https://www.instagram.com/p/7D9oOegvl8,1441054531,./imgs/7D9oOegvl8.png,nan,1380887,26309,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/I2gtE,1311998731,./imgs/I2gtE.png,Night....,136340,3052,0,9,1,0,0,False
justinbieber,https://www.instagram.com/p/CI_enrAngI9,1608407780,./imgs/CI_enrAngI9.png,The fight to stop racism is far from over. It is deeply systematically ingrained in our society. Let’s be the voice of this generation and fight for those who are marginalized and overlooked.,815662,4410,0,191,33,0,0,False
justinbieber,https://www.instagram.com/p/ePBVF7Avk6,1379148544,./imgs/ePBVF7Avk6.png,nan,834423,16755,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B3eOAABn9sE,1570784548,./imgs/B3eOAABn9sE.png,nan,771756,1845,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B5WQ9sXnNej,1574812634,./imgs/B5WQ9sXnNej.png,nan,1365853,5988,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/6xGBusAvln,1440421400,./imgs/6xGBusAvln.png,This is a MAJOR story @larrykingnow. What Do You Mean? #4days :),621063,4128,1,64,12,0,0,True
justinbieber,https://www.instagram.com/p/pZRr4egvqS,1403114984,./imgs/pZRr4egvqS.png,Throwback,947597,22682,0,9,1,0,0,False
justinbieber,https://www.instagram.com/p/ZmCLFugvpM,1369183320,./imgs/ZmCLFugvpM.png,This chick thinks she's a model,737792,15443,0,31,6,0,0,False
justinbieber,https://www.instagram.com/p/-xLCRiAvvY,1449013960,./imgs/-xLCRiAvvY.png,nan,901046,4618,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/COVlcZkHuzj,1619886974,./imgs/COVlcZkHuzj.png,Love you guys,3291529,42602,0,13,3,0,0,False
justinbieber,https://www.instagram.com/p/BXyJoZvjyIt,1502733870,./imgs/BXyJoZvjyIt.png,nan,761862,4852,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/aoa2X2Avns,1371410850,./imgs/aoa2X2Avns.png,nan,796299,49546,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/-FUW63Avpt,1447542453,./imgs/-FUW63Avpt.png,#PURPOSETheMovement #Purpose thank you for helping me find mine again. Love you and praying for Everyone around the world that we live with peace love and joy.,919797,11440,2,159,27,0,0,True
justinbieber,https://www.instagram.com/p/rvBMTNAvo2,1408139501,./imgs/rvBMTNAvo2.png,For some reason I really wanted to do this,755998,32392,0,42,9,0,0,True
justinbieber,https://www.instagram.com/p/CC_s3Txn-cY,1595530346,./imgs/CC_s3Txn-cY.png,New world tour dates for 2021. Looking forward to seeing you all when it is safe. Presented by @tmobile,1421625,45345,0,103,19,0,0,False
justinbieber,https://www.instagram.com/p/CXe6iP2vhtP,1639527374,./imgs/CXe6iP2vhtP.png,@drewhouse,1205594,2280,0,10,1,0,0,False
justinbieber,https://www.instagram.com/p/BW4PYctjE-p,1500790728,./imgs/BW4PYctjE-p.png,nan,2500199,36641,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/2SAGmJgvqq,1430788172,./imgs/2SAGmJgvqq.png,(via @shots),1357016,24081,0,12,2,0,0,False
justinbieber,https://www.instagram.com/p/CRcCGpFHSvU,1626545777,./imgs/CRcCGpFHSvU.png,@ryangood24 📷: @evanpaterakis,1195818,2993,0,29,3,1,0,False
justinbieber,https://www.instagram.com/p/B8QM-v9H_R3,1581051697,./imgs/B8QM-v9H_R3.png,#INTENTIONS OUT NOW. @quavohuncho,398527,4104,1,33,4,0,0,True
justinbieber,https://www.instagram.com/p/fZp-bCAvl-,1381652882,./imgs/fZp-bCAvl-.png,You're all that matters to me,648027,17540,0,29,6,0,0,False
justinbieber,https://www.instagram.com/p/BWAv8ZRjkqD,1498928751,./imgs/BWAv8ZRjkqD.png,nan,1299024,18109,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/B5Gz1NyH5cF,1574294044,./imgs/B5Gz1NyH5cF.png,The drew house @drewhouse,845105,2024,0,25,4,0,0,False
justinbieber,https://www.instagram.com/p/BEhMeZvAvnI,1461362746,./imgs/BEhMeZvAvnI.png,#cutepic,1371512,7952,1,8,1,0,0,False
justinbieber,https://www.instagram.com/p/B1GF9a1HH_y,1565680140,./imgs/B1GF9a1HH_y.png,nan,1061320,11047,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/r_GjxvAvs_,1408679186,./imgs/r_GjxvAvs_.png,Nae Nae,691665,19085,0,7,2,0,0,True
justinbieber,https://www.instagram.com/p/iHqV6HgvqI,1387491546,./imgs/iHqV6HgvqI.png,#journals #4days #sundayatmidnight,477680,3255,3,34,3,0,0,False
justinbieber,https://www.instagram.com/p/BFJxQstAvht,1462724210,./imgs/BFJxQstAvht.png,nan,1371862,15564,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/67Kh8eAvvB,1440759305,./imgs/67Kh8eAvvB.png,It has always been about us. I love you. Here we go. #whatdoyoumean #5 minutes #mybeliebers,716792,18422,3,91,16,0,0,True
justinbieber,https://www.instagram.com/p/nR2zvIgvmu,1398571044,./imgs/nR2zvIgvmu.png,follow my soundcloud it's  sirbizzle for random songs if u like good music,654556,22523,0,74,13,0,0,False
justinbieber,https://www.instagram.com/p/tMNho1gvh-,1411266530,./imgs/tMNho1gvh-.png,Fishin @theworldshero,1041571,15383,0,21,2,0,0,False
justinbieber,https://www.instagram.com/p/6Z7iQ9gvpX,1439644147,./imgs/6Z7iQ9gvpX.png,What Do You Mean? The legend @tonyhawk #13Days,571838,2676,1,46,8,0,0,True
justinbieber,https://www.instagram.com/p/mHjxHkgvq3,1396078033,./imgs/mHjxHkgvq3.png,"Catch up. I'm too far ahead. 
The younger generation gets it ♛",989462,30737,0,62,12,0,0,False
justinbieber,https://www.instagram.com/p/tRpg6mgvqh,1411448976,./imgs/tRpg6mgvqh.png,I see u drizzyy great show brotha,737038,9752,0,33,7,0,0,True
justinbieber,https://www.instagram.com/p/BIj8Fm9hy9t,1470044752,./imgs/BIj8Fm9hy9t.png,nan,1139161,67316,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/mqG1yrgvkM,1397237272,./imgs/mqG1yrgvkM.png,nan,1119357,40791,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B_5kS5Hn8DX,1588882102,./imgs/B_5kS5Hn8DX.png,Tonight. #stuckwithu.,589396,5990,1,21,2,0,0,True
justinbieber,https://www.instagram.com/p/BJCDllpho3w,1471055317,./imgs/BJCDllpho3w.png,nan,1221100,19627,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CBHAQiUn1MV,1591480428,./imgs/CBHAQiUn1MV.png,nan,1538801,21038,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B-L5wnDHlgk,1585202342,./imgs/B-L5wnDHlgk.png,nan,1471807,6777,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/6udjP5gvh-,1440333070,./imgs/6udjP5gvh-.png,I told he was excited. What do you mean? @benstiller #5days,624431,3101,1,59,11,0,0,True
justinbieber,https://www.instagram.com/p/B-M7mE4HBZc,1585236883,./imgs/B-M7mE4HBZc.png,nan,232392,1066,0,0,0,0,0,True
justinbieber,https://www.instagram.com/p/CMQ1Fuenyzm,1615432437,./imgs/CMQ1Fuenyzm.png,JUSTICE 3/19,1239932,12411,0,12,2,0,9,False
justinbieber,https://www.instagram.com/p/B8h6aaXHfz1,1581645915,./imgs/B8h6aaXHfz1.png,3 hours to go. #CHANGES,400881,1879,1,23,5,0,0,False
justinbieber,https://www.instagram.com/p/CKFw--FnxsD,1610766218,./imgs/CKFw--FnxsD.png,📷: @rorykramer,2123855,13551,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/63cdodAvlR,1440634489,./imgs/63cdodAvlR.png,Only @mileycyrus. Lol. It's true. I'm performing on the #vmas!! #bieberisback :),831093,21670,2,80,12,0,0,False
justinbieber,https://www.instagram.com/p/CUF8upMP66B,1632247213,./imgs/CUF8upMP66B.png,📸: @rorykramer,2131686,6143,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/BXTYR3MDEkz,1501701362,./imgs/BXTYR3MDEkz.png,nan,1648479,22969,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CNtH_Q5nTVH,1618529452,./imgs/CNtH_Q5nTVH.png,"@usher 

🎥: @rorykramer",1449038,11271,0,23,3,1,0,True
justinbieber,https://www.instagram.com/p/fbql7GAvkR,1381720315,./imgs/fbql7GAvkR.png,"Me and poo bear wrote ""all that matters""  for my #beliebers #musicmondays",533852,15968,2,73,12,0,0,True
justinbieber,https://www.instagram.com/p/BIYXCyDBNAv,1469656232,./imgs/BIYXCyDBNAv.png,nan,1460376,30430,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CXhT9QaPyXa,1639607812,./imgs/CXhT9QaPyXa.png,"Copped my first NFT’s , let’s see what we can do as a community , http://www.inbetweeners.io",705499,3515,0,92,16,0,0,False
justinbieber,https://www.instagram.com/p/CL85XC5nunv,1614763587,./imgs/CL85XC5nunv.png,📷: @rorykramer,3345115,16752,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/IqD1Q,1311792403,./imgs/IqD1Q.png,Swag swagg,158441,2844,0,10,2,0,0,False
justinbieber,https://www.instagram.com/p/Q1cMukgvrk,1350372929,./imgs/Q1cMukgvrk.png,#believetour,368711,6702,1,12,1,0,0,False
justinbieber,https://www.instagram.com/p/ytttoBgvos,1423128120,./imgs/ytttoBgvos.png,Not about what you do but who u do it with. Love these guys!,1134607,20363,0,60,14,0,0,False
justinbieber,https://www.instagram.com/p/-xTqjfgvtI,1449018485,./imgs/-xTqjfgvtI.png,nan,779863,2132,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BHvFVkvBmjX,1468271217,./imgs/BHvFVkvBmjX.png,nan,1859057,32729,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/q73Q25Avtd,1406423020,./imgs/q73Q25Avtd.png,Me and @cristiano gettin ready for the season,1396604,66073,0,45,8,0,0,False
justinbieber,https://www.instagram.com/p/hWzc2hAviP,1385852154,./imgs/hWzc2hAviP.png,Lets be honest,834043,18565,0,14,3,0,0,False
justinbieber,https://www.instagram.com/p/B3ePZoOHzI4,1570785283,./imgs/B3ePZoOHzI4.png,Home vibes,660906,1907,0,10,2,0,0,False
justinbieber,https://www.instagram.com/p/69DPZ_AvgY,1440822592,./imgs/69DPZ_AvgY.png,Funniest thing I've ever seen. Love u for making it,890043,72696,0,51,10,0,0,False
justinbieber,https://www.instagram.com/p/CS0Kejivu1J,1629502957,./imgs/CS0Kejivu1J.png,📷: @rorykramer,1849081,6337,0,14,2,1,0,False
justinbieber,https://www.instagram.com/p/BYGuf6tDrFT,1503424288,./imgs/BYGuf6tDrFT.png,nan,1475542,18360,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CC7YtsAnEPM,1595385564,./imgs/CC7YtsAnEPM.png,LOVE YOU GUYS SO MUCH! I KNOW TIMES ARE HARD! WE ARE IN THIS TOGETHER,2359020,24690,0,69,15,0,0,False
justinbieber,https://www.instagram.com/p/8f_Td2gvpl,1444142417,./imgs/8f_Td2gvpl.png,nan,877568,5558,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/B9J8aV1HCs7,1582989140,./imgs/B9J8aV1HCs7.png,@calvinklein #mycalvins #dealwithit,3441740,23192,2,35,3,0,0,False
justinbieber,https://www.instagram.com/p/BU2Zdm6jDPZ,1496433937,./imgs/BU2Zdm6jDPZ.png,nan,2405543,47811,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/CDCi_cFHHVB,1595625833,./imgs/CDCi_cFHHVB.png,nan,2496181,12655,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BDaXN2tgvlw,1458986013,./imgs/BDaXN2tgvlw.png,The best,1722617,21257,0,8,2,0,2,False
justinbieber,https://www.instagram.com/p/B8x5J4vHqfI,1582182126,./imgs/B8x5J4vHqfI.png,#latelatebieber @latelateshow,1546856,4806,1,29,2,0,0,False
justinbieber,https://www.instagram.com/p/BHDCjBsh0dD,1466793359,./imgs/BHDCjBsh0dD.png,Paris fashion week catchin the #purposetour swag  eh @jerrylorenzo ?,1072646,6787,1,68,10,0,0,False
justinbieber,https://www.instagram.com/p/BF_7MSAAvsi,1464541356,./imgs/BF_7MSAAvsi.png,Miss my little brother Posty @postmalone,1393161,24569,0,40,6,0,1,False
justinbieber,https://www.instagram.com/p/Rl4z39gvgx,1351998542,./imgs/Rl4z39gvgx.png,nan,449390,18222,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/sTDKIGgvrL,1409348492,./imgs/sTDKIGgvrL.png,#fam,997715,11537,1,4,1,0,0,False
justinbieber,https://www.instagram.com/p/CJIJWsYnBVB,1608698658,./imgs/CJIJWsYnBVB.png,When u nod your head yes but you wanna say no JustinBieberNYE.com @tmobile @momenthouse 🎥 : @rorykramer,1430187,13956,0,103,17,1,0,True
justinbieber,https://www.instagram.com/p/rLqBYzAvqq,1406952948,./imgs/rLqBYzAvqq.png,But the vision is clear,824566,10152,0,23,5,0,0,False
justinbieber,https://www.instagram.com/p/cgwU_,1325128192,./imgs/cgwU_.png,Chillin with the homeys,148037,2729,0,23,4,0,0,False
justinbieber,https://www.instagram.com/p/CCxFObinqdf,1595039802,./imgs/CCxFObinqdf.png,nan,1744071,14741,0,0,0,0,0,False
justinbieber,https://www.instagram.com/p/BUwqwYjD-B6,1496241677,./imgs/BUwqwYjD-B6.png,nan,1937665,33141,0,0,0,0,0,False
